,time,812,813,814,536,537,538,539,540,541,551,552,553,549,548,550,743,744,499,530,531,532,533,534,535,1029,1030,691,1031,770,771,772,773,774,775,776,889,890,891,894,893,892,896,897,979,980,981,982,987,988,989,990,991,992,993,709,708,711,710,812_loess,813_loess,814_loess,536_loess,537_loess,538_loess,539_loess,540_loess,541_loess,551_loess,552_loess,553_loess,549_loess,548_loess,550_loess,742_loess,743_loess,744_loess,499_loess,530_loess,531_loess,532_loess,533_loess,534_loess,535_loess,1029_loess,1030_loess,691_loess,1031_loess,770_loess,771_loess,772_loess,773_loess,774_loess,775_loess,776_loess,889_loess,890_loess,891_loess,894_loess,893_loess,892_loess,895_loess,896_loess,897_loess,979_loess,980_loess,981_loess,982_loess,987_loess,988_loess,989_loess,990_loess,991_loess,992_loess,993_loess,709_loess,708_loess,711_loess,710_loess
250,2020-11-01,4320,4142.75,4444,2883.5,3175,3609.25,3179,3095.8333,3422,2088,2076,1941,2057,2292,2292,4241.6665,4388,2019.375,3551.5,2423.5,4746,4702,6075,4116,1547.8334,1591.3334,1566.3334,1377.5,1703,1709,1958.5,2256.6667,3446.5,2351.5,2959,3186.0833,1995,1431,1285,1646.8334,1557.4666,957,886,4055.75,3942.5,3777.125,3229.8333,3896,3511.5,4065,2840.6667,2365,2083.5,2189,1337.3334,967,4321.3335,4892,4479.44246300169,4452.78195837278,4398.09148228488,3335.04741771072,3526.94477279092,3818.78498982866,3621.58414975792,3211.8915754102,3506.79284393002,2944.11046774322,2741.85444875064,2789.09273978937,2444.26903585027,3182.8801913637,3182.8801913637,3579.42565396145,4100.72735949865,3976.80967937576,1931.47066800071,5332.48328218115,3707.65688010585,5097.80447371447,4846.39964005267,5969.9853946679,3714.16617892977,1562.58212552166,1599.85156358396,1596.04097993845,1466.87314274331,2159.64288733029,1974.57000032552,2351.83663721437,2805.71044925618,3923.25551789637,2707.53157268538,3744.17429490278,3066.48597388779,2577.79147914827,1864.35972971335,1603.72829614933,1597.37266178419,1569.13846275937,1309.26106650871,1325.52507380782,1367.89823458903,3755.01218652286,3643.76258939943,3576.92583733994,3307.1496037186,3631.54919184215,2968.81298229605,3522.88487081179,3130.0495501257,2668.3888236932,2862.5816704748,2414.77519397203,767.425230733847,687.396918437617,3836.78046340494,4140.64242508826
251,2020-12-01,4097.25,3754,3994,2601.4,2647,3365,2720.4,2731,2895.25,2226.6667,2237.6667,2222.3333,2424,2838.5,2838.5,4107.6,3985.8,2071.9,5851.5,4090,5303,4452,6284.75,4349.75,1693,1746.25,1743,1662.75,1594.3334,1773,1717.5,1925.6666,3268,2436.5,3051,3066.111,2600.6375,2065.55,1649.2208,1573.4445,1540.0889,1296,1358.1548,4481.125,4646.5,4442.6,4122.8335,4164,3205.25,3858.5,3411,2659,3670.28571428571,2650,893.5,717.5,4515.3335,4565,4261.9293042655,4003.57198655472,4128.31844241413,2790.74080069379,2851.72542869396,3461.05904792373,3027.95634482859,2937.26911127676,3120.99482456332,2420.18687041924,2322.36741945797,2368.01689521089,2266.8301315874,2776.61058098008,2776.61058098008,2988.28333336442,4039.24332820324,3959.76951807278,2001.13343238303,5433.56913704653,3861.74198129245,4913.4309806891,4549.48543969879,6096.31546016909,4108.59391771234,1539.92013863593,1556.30323927394,1614.35691674638,1457.50112327894,1651.17753725737,1719.52085301588,1853.84978878429,2261.19727170355,3658.35288484475,2680.31049606253,3466.45923027904,3088.75253934239,2542.72884376181,1886.30280193738,1622.21297302738,1673.46248348235,1633.69972341673,1318.5479617478,1340.0197899935,1396.71259419492,4385.96946527518,4083.93526785721,4266.62902313115,3992.52749775976,4137.9773048026,3390.81025090422,3986.29717903631,3605.157354903,3153.84937428082,3457.98521368069,3022.29434102381,773.873399888317,663.613453711786,3924.18897065598,4360.38306324312
252,2021-01-01,4307.3335,3722.3333,3837.6667,2373,2419.25,3267.5,2650.75,2728,2691.5,1944.3334,1946.3334,2024.3334,2153,2227,2227,3929.5,3712.5715,2034.9166,6359,4066,4549.9,4321.25,6185.5,4024.6667,1490.75,1469.5,1564.25,1414.75,1643.8,1596,1679.5,2241,3824.5,3063,3538.6667,2942.111,2478.1875,1860.05,1689.3334,1693.5557,1679.111,1399.5834,1431.7709,4843.25,4033.5,4834,4753.3335,7053.3335,5875.6665,6226.875,4396.16667142857,4078,4079,4046.92857142857,715.5,577,3713.3333,4381,4050.98432022455,3759.4850419147,3977.4800655947,2520.13294005594,2378.88433874193,3186.99654810324,2733.08942259938,2780.07939640751,2925.89349301671,2115.94614031231,2151.35420580219,2111.8854314218,2115.7183163647,2497.94390096082,2497.94390096082,2671.0820367182,3960.65682626992,3891.5061305005,1995.68366079157,5640.89202636033,3997.94889093698,4965.62065121273,4612.77258442814,6140.26654651338,4276.10367505235,1514.05646673095,1524.94884303469,1629.43500303887,1468.02362726138,1638.4448376449,1636.63446814031,1698.29111438671,2059.30836576704,3875.27203711799,3028.87081513214,3713.7699180477,3155.71778657253,2609.6254071851,2104.36322696899,1762.87753893524,1818.43942600564,1766.45378933236,1397.97156587338,1466.20020021044,1557.2328136142,4843.00352492801,4352.92826711646,4611.47209001898,4600.1380725061,4519.9543084983,3751.40185602383,4330.37471255192,4349.8868365971,3970.80629343203,4162.37003630928,3946.21152230279,754.178644993485,632.466976675201,3740.14131339614,4197.02120923351
253,2021-02-01,3899.4167,4032,3823.5,2583,1905,2903.6667,2749,2860.3333,3069.0696,2203,2252.3333,2078,1887.5,2287,2287,3735,3821.5,1926.875,5329,3744,5185.5,5048,5713,4423,1295,1294.25,1687,1509,1672.75,1561.6666,1561.5,1832.25,4335.6665,4143.75,4398,3276.9778,2763.75,2333.1,1979.025,2083.2444,2026.0444,1721.75,1899.625,5215,4574,5092.6665,4986,4860.8201,4171.02382857143,4699.625,7768,7251,6749.5,7476,657.5,607,3224,3433,3819.71477435779,3537.18841192719,3974.66144080007,2421.01088068744,2115.76683545136,3008.58408653118,2590.84213557228,2679.25779443185,2822.82110581262,2137.82196744586,2208.76204299512,2132.33791811251,2027.78472024874,2425.93605719339,2425.93605719339,2700.00443518168,3953.88071027672,3904.25575539401,1922.69578752897,5415.79190973966,3912.05492168935,4871.73049464936,4610.4654806163,6169.91022203589,4289.61948752729,1495.43338875382,1512.98751345024,1596.12654027869,1446.30649140411,1646.19302886064,1545.14361919469,1684.36533512705,2090.62148740187,4417.03013532188,3333.66011513334,4359.47034220464,3293.65590142082,2765.03379658601,2431.36423087344,1921.93864240492,1976.91982713323,1904.97873583961,1511.20277626476,1652.01514495942,1791.26126808393,4868.67362887594,4392.08674075548,4626.90057022175,4614.0259001034,4802.36343384752,4131.29482052574,4674.21688379531,4345.7589403665,3850.00148826347,3945.98187630674,4163.03865408027,726.88620625647,644.565756897341,3863.45242562693,4091.28460865072
254,2021-03-01,3351.5,2959.3333,4303,2249.5,1990.25,2802.25,2549.5,2537.6667,2786.6667,2066,2298,2141.5,1733,2495.619,2495.619,3955,3935.2,1837,5243,3958.5,4937.5,4732.25,6579,4629.5,1537.5,1573.1666,1502.1666,1379.3334,1612,1508,1837.75,2261,5055,3357,5082,3560.0332,2989.25,2948.175,2161.6626,2286.9944,2140.9888,1901.625,2131.5,6244.75,5912,4088.31781428571,5754.6665,6804.5,5874.3335,6422,6654.5,6306.5,6263,7303,582.5,502,3032.6667,3602,3540.67955321732,3422.24699636942,4018.26638575714,2360.89280617931,1907.13443012404,2893.62396915819,2440.68436860572,2587.02377099219,2753.317882047,2222.81166751218,2289.74292588561,2197.33884128368,2061.72661112255,2455.48776701017,2455.48776701017,2940.47284818192,4079.43152917067,4115.97005071974,1850.50441507181,5234.02083658614,3843.31301919054,4725.02963242664,4552.07981043115,6157.4559423158,4198.53634666419,1491.3391115582,1535.01686479339,1564.19785038498,1424.25394004713,1654.39543871638,1433.32190040132,1685.01306625988,2084.37022624606,4818.77287441153,3567.66852444625,4600.56331447627,3489.72236777137,3026.13474855091,2912.74088350143,2042.96392677158,2097.1174157929,2003.12808914796,1607.55743349397,1794.90858384732,1967.96659758489,4572.13075803969,4287.00698996142,4397.92639956746,4329.85204327092,4861.45700126776,4329.63370103279,4836.34042678752,4427.09509595519,3829.54072549873,3826.50976288242,4351.38124951741,796.891341322038,719.092457005646,4241.21772118506,4332.91535397671
255,2021-04-01,3275.5,3091.5,3962,2344,1705.6666,2815.6667,1546.75,2364,2498,2567,2477,2481,2463,2655,2655,4441.6665,4440,1679.75,4938,3619,3925,3929,6105.5,3852.89285714286,1533.25,1618.5,1536.875,1392.125,1715,1184.4,1626.25,2145.25,5960.3335,5182,5859.6665,2983,2527,1950,1983.25,1997.3334,1933.6666,1815,1959.75,4400.25,4416.75,4538.9165,4009.625,5230.3,4886.3335,5393.8,4594,3870.25,3861.5,4803,945,829,4840,5382,3353.56836244594,3393.38471377593,4144.53130083248,2279.65093456537,1819.48002576231,2853.92416868679,2380.6823634251,2477.18190887652,2631.7027769892,2261.65244703484,2295.99112768131,2232.2812200854,2153.22887741335,2536.72718668703,2536.72718668703,3454.25897115451,4322.57139506155,4466.08100928589,1824.1361241276,5214.82022756246,3873.93501533851,4647.89128541746,4436.5187871574,6201.4720125667,4004.03218481915,1526.11220417076,1592.41799693188,1529.29511419665,1415.69279096162,1772.65388575994,1523.27493726278,1792.18458254724,2206.73006280992,5065.74001197051,3676.1128743676,4457.30344482056,3658.00751355385,3295.74050395155,3440.94099748206,2178.50995683842,2130.77059822056,1997.17753848513,1635.08064058036,1887.63888220178,2077.74881354996,4097.70834367895,4065.00841076126,3900.61718495994,3887.71266469437,4615.59734673539,4233.54141825575,4692.43037011457,4536.2506645291,3773.84603637566,3783.49823288107,4689.04277755344,878.095217346421,787.477885399194,4392.58043159135,4404.10343690936
256,2021-05-01,3089.3333,3670,4104.3335,2145.5,1657.5,2956.3333,2462,2475.1667,2575.7917,2198,2228,2163.5,2267.3333,2480.3333,2480.3333,4513.5,4978,1961.4,5375,3929.5,4646.875,4421.5,6208.25,3773.6667,1535.25,1631.75,1509,1430.75,1456,1335,1720.5,1561,5024,3938.6667,3890.75,3813.6,3769,3964.2,2929.6,2698.4,2555.8,2599,3227.75,3147.8572,3494.6667,3200.4167,3113,4019.3572,3733.0833,4194.7,3879.6667,2901.6667,2898.6667,3327.3333,1163,1030.5,5914,6047.5,3406.35402426688,3592.08415707476,4303.43894901828,2243.56421816394,1825.63871880715,2842.79063764331,2368.40584386958,2459.74960312188,2637.28289113364,2263.3691148843,2227.07377575828,2219.61125221506,2322.1941361399,2611.02233171937,2611.02233171937,4109.20428723976,4584.09832425626,4705.33376835343,1790.96579630312,5310.07598635199,3999.51206649525,4524.53062560647,4243.96111743745,6129.09244399255,3615.93381643604,1546.10596507833,1612.66717458941,1509.31144695165,1440.42960418171,2027.67767675893,1779.52990500697,2001.95824770165,2488.57254999599,5201.21835781372,3757.26410791821,4178.35611083746,3737.95660960809,3465.93592970381,3719.54576218349,2233.94258732365,2068.27909731202,1921.71639899117,1601.70784907901,1826.73205335237,2032.08216788834,3463.66126517299,3647.97375666057,3388.3320089595,3353.38196548812,4339.75242916837,4165.68344418515,4525.38632778229,4020.95466258727,3214.20355666739,3189.55080100338,3744.16537938567,949.414506439011,837.429760841306,4611.07062094756,4715.28298375047
257,2021-06-01,3636,4046,4836.6665,2213.9,2028.3334,2786.2,2489.9167,2271,2327,2232.3333,2010,2162,2340.5,2689.5,2689.5,5067,5209.6665,1771.3334,6491,4434,5528,5250,6081,3239.3333,1596.875,1639.5,1474.875,1449.625,2489.9407,2248.962,2497.7144,3047.0237,5447,3736.5,3664.3333,3883.5,3666,4447.5,2448.8,2165.25,1933.5,2235.5,2452.5,2724.8,2964,2732.5,2867.6,3738,3833.375,3929.5,3657.6667,2786.3333,2652.6667,2927,901.3333,803.6904,4290.8813,4554.619,3602.54516181077,3929.04925304468,4460.50936507776,2328.56519696333,1920.38794260941,2888.97771492439,2542.83354612328,2597.64813401992,2865.93512961743,2197.79847843722,2149.65768739355,2129.88671869936,2464.93044249405,2698.29702501511,2698.29702501511,4599.41932307482,4632.58573627619,4708.18861125342,1763.99138578162,5180.89125650533,3990.68013825658,4380.66441096387,4031.15229006428,5937.80593705885,3179.03734589114,1544.05346336275,1601.6814218686,1524.48062611438,1513.69863271906,2410.57875542811,2286.47073838617,2422.80585190245,2849.55785381616,5124.14181439298,3890.08590966884,3806.384114602,3674.41055255161,3538.70898227564,3721.91708239364,2241.10314203372,1969.38777782099,1817.00497707591,1536.2791985199,1728.63510171807,1928.91690835471,2886.54461600178,3119.00597888856,2888.74481708195,2918.25270683315,3838.71340779053,3763.56269605479,4099.33897312268,3507.00769216666,2807.72409832327,2842.792201796,3056.95759926131,922.938240798682,808.383362100652,4493.09748571506,4739.09272693425
258,2021-07-01,4017.6667,4104.6665,4584.3335,2343.375,1918.3334,2771.6667,2799.8333,2950.9585,3406.4585,2034,2078.6667,1988,2715,2779,2779,4722,4529.3335,1671.7477,6000,4412,3908.3,3638.4,5711,2530.3333,1488,1497,1532.25,1623.1666,1947,3184,1715,3221,4877.25,3932.3333,3608,3415.25,3257.3333,3186.8,2147.6667,1738.3334,1663,1552.2858,1695.3334,2447.8333,2665.25,2390,2568.875,3500.5,3438.5,3977.5,2838,2505,3311.97223333333,2497,1450,1271,4888.5,4799.5,3803.26339597265,4178.36396948993,4596.9292452685,2588.15510212852,2065.984361537,2996.20026324452,2722.5465401661,2830.69050755459,3171.16360730061,2109.95291512697,2087.59744736165,2026.28575750323,2533.7714558445,2808.01302634082,2808.01302634082,5230.98355937598,4497.89912958458,4537.40919621594,1680.13600589977,5061.03365819674,3913.92524243249,4205.49190361106,3800.36797770126,5655.08282031662,2786.49441051723,1561.22467432976,1602.48353279308,1575.21139128014,1609.85020778038,2917.25628523811,2636.07752737613,3070.34887927314,3531.06615258514,5006.28070527337,3992.86855345074,3811.77371298145,3386.88049009999,3195.0488712732,3207.76846739973,2108.49998545266,1841.29207477298,1698.28699243048,1434.99348432583,1670.28064058949,1862.57778148626,2511.86054052066,2727.96716730766,2541.52789977819,2615.2269498122,3479.2441943654,3474.11411288361,3790.35516347712,3081.16854334628,2513.68529234071,2540.26779172291,2707.2300190292,856.688349104875,761.725272011993,4343.85740215111,4545.1082530484
259,2021-08-01,4017,4639,4692,3051.25,2602,3411,2963,3005.975,3494.725,2190,2213,1979,2746,3212,3212,3872,3943,1613,4808,3646,3949,3459,5259.25,2418.6667,1564.5,1636.125,1670.375,1737.625,5141.3335,3932.6667,4741.3335,4938.6665,4778.5,4262.5,3896,2947.8,2641.5,2455,1643.5,1570,1439,1414.75,1556.4,2278.5,2497.8333,2396.3333,2338.5,3276.25,3262.875,3526.5,2721,2277,2130,2338,775.3333,680.3333,3981,4023,3849.79072168607,4250.49165645136,4502.15164274994,2938.32084146894,2065.43985148233,3093.04286026184,2741.8810923023,3191.77898214386,3569.92595572206,1989.72888135824,2023.36147205407,1919.07927591038,2512.53566378741,2830.23122025457,2830.23122025457,4918.5000202693,4267.92584477,4237.79990264226,1571.6445268955,4919.21188490607,3770.59161696357,3825.06692948823,3441.83077918818,5333.00283548225,2503.30688699079,1576.88848662601,1593.40086465939,1627.09943379758,1724.06614923212,3420.31356666666,2726.08227442951,3445.34786183266,3511.16437033169,4840.65561893416,4129.43532992517,4010.96410644907,3112.80437235751,2867.410959627,2661.26905577295,1840.02865197161,1660.18811103925,1568.00900134234,1318.35903615873,1462.1777216919,1623.69286882664,2293.03328553951,2461.60565003193,2366.59769696645,2444.80671163148,3217.31718918286,3183.35801693923,3643.85383941661,2891.12371136701,2404.39108318688,2376.08958876046,2702.66873562881,794.405272577952,723.767376560897,4242.41464615265,4512.98719651925
260,2021-09-01,3771,4204.3335,4399.3335,3498,1954.5,3198,2751.1667,3833,5136.25,1740.3334,1861,1772.3334,2275.6667,2752.3333,2752.3333,4037.3333,4272,1360.25,4767,3500,3469,3153,4855.6665,2249.6667,1706.75,1651,1789.25,1822.625,3885.5,3037,4281.6665,5370,4933,4194,4516.5,2793,2541.75,2086.3333,1585.5,1525.4,1485,1299,1471.6,2124.875,2125.75,2198.5,2315.3333,2622.625,2821.75,3095.75,2458,2048,2066,3063.88888333333,736,706,4156,4595.3335,3688.24740620769,4195.96659684516,4227.97574944973,3082.59667386428,1967.97117559986,3103.74119003812,2630.73138704607,3329.94489239876,3576.1781385791,1885.52858923501,1952.1004256218,1831.10522075217,2409.2673072121,2801.50667186575,2801.50667186575,4548.87675537472,4064.15546989891,3936.42466146364,1498.57977993431,4816.03806296163,3600.959945942,3733.53329760706,3382.71117049192,5152.47988036198,2413.43815230552,1595.19420496487,1594.09371449355,1647.36170053357,1743.02405201657,3885.49999999998,2777.41042545317,4212.0718117878,3547.6186901113,4569.34465613898,4276.98105865844,4211.93042060926,2934.70425119406,2645.78890891071,2299.09637347417,1658.99716656176,1559.99399089524,1492.12519344894,1247.24353226499,1388.21893970905,1526.69397104112,2174.20451639486,2316.89856547139,2313.12105065526,2381.2643830461,3188.49463208733,2981.99501612099,3616.15254583502,3000.43227502581,2466.81328342582,2234.57778185967,2847.93044215214,772.860664787055,723.445502554987,4242.81685484168,4679.54422626592
261,2021-10-01,3389.3333,4057.5,3597.2,3383.125,1723,3108.8,2190.5,3749.125,4284.375,1726.5,1789.5,1704,2162.3333,2616,2616,3845.8333,3321,1479.5,4515.5,3046.5,2670.5,2401,4995.6665,2535,1507.25,1447.75,1513.5,1312,1838.3334,2133.4,2676.4,3572,4244.6665,4489.5,4450.3335,2848.3333,2481,1977.3334,1607.5,1569.75,1515.5,1420,1524,1942,2193.875,2308.625,2342.8333,3087,2586,3942.54166666667,3546.44445,2888.55555,2301.916675,3011.2,814,795,5636,6012.5,3440.71739732553,3977.38656895222,3956.88970965353,2908.50449667849,1766.26352608125,2908.32166154476,2444.90859922694,3269.72115449468,3488.34496266305,1758.45369917948,1823.87410649128,1752.98170854402,2235.81736439341,2665.38795540931,2665.38795540931,4156.61311371928,4137.61304902002,3913.35530099252,1454.52831928898,5079.10741065299,3638.77849997834,4216.81597986367,3792.74791644296,5140.35794562667,2499.97947313888,1603.35401810927,1593.72035587289,1621.73706152628,1689.83048367891,3073.88537974441,2355.30277764006,3113.71823573359,3507.02078471504,4270.1087451551,4330.28770816267,4338.91784352507,2883.76178071983,2581.68050108333,2187.34521964134,1579.96304678787,1518.75652262212,1464.42159942387,1207.59478922832,1363.79421128761,1495.82090669153,2207.7734802093,2288.21781510051,2764.7506018133,2449.20374418259,3507.20817261818,2927.60210560334,4106.24996879251,3831.7015008283,3113.19827365981,2227.88815450879,3450.55719844985,776.470848492833,754.583990742742,4374.0589416465,4877.98883875211
262,2021-11-01,3030.3333,3621.3333,3686.25,2180.6667,1383.25,2363.75,2378,2812.75,3228,1810.3668,1862.2334,1793.0668,2321.4,2694.7666,2694.7666,4351.6665,3557,1397,5298,3654,4284.625,3969.25,5576.3335,3917,1743,1728,1721.5,1649,1740.5,1800,1913,2696,3681,3391,4175,3001.0957,2730.3958,2426.3665,1516,1432,1396,1342.5,1462,2634.7,2498.125,2681.5,2693.9,3970,3193,3336,3236,2549,2359,2210,799,801.3333,4606.3335,5401.3335,3242.22368622664,3692.26279678216,3719.66016913426,2494.33081563439,1618.3625344306,2631.10764442382,2232.95943547006,2992.29627947567,3265.53191584668,1610.75612117764,1653.29371486695,1667.17051116628,2036.67543348158,2448.61498924381,2448.61498924381,3658.93603882415,4430.42269227068,4107.31362619546,1476.18627431101,5556.09687017628,3761.3983316291,5158.35178447288,4596.31531410473,5210.63411302691,2639.64498876637,1561.31397842862,1563.11028805535,1531.8560235399,1584.85026342362,2445.72814173256,1985.40011032644,2467.83773087702,3199.9903564205,3932.28654607257,4393.1624681044,4364.82823602847,2897.01596714359,2592.19420206988,2204.51547438853,1569.72100723117,1505.55790290443,1453.25271661143,1196.59541594287,1365.84593622031,1492.44393113702,2338.25232533321,2371.67579920087,3784.79550997925,2591.88676536858,4319.63101154329,2998.56572290689,4897.82934037245,5025.79430262479,4078.42820566198,2254.18801785409,4208.90801558658,764.393679360853,759.614337284774,4565.71948431048,5014.85916439727
263,2021-12-01,3206.3333,3432.6667,3616.6667,2087.5,1663.75,2447.6,2013.6666,2652.6667,2889.1667,1361,1369,1522,1708,2114.5,2114.5,4879,4788.5,1554.375,6315,3969,7050,6864,5171.729125,2780.08335,1473.3334,1499,1393,1430,1990,1819,2246.75,3211,3742.3333,4480.4,4445.5,2863.0442,2554.75,2172.889,1588.125,1524.2875,1458.875,1369.0625,1503.5,6252.3335,6336,5508.5,6037.5,5665,5344,5790,6368,5166,2185,5084,716,720,4732,4865,3049.69391740067,3405.31995541033,3506.25603485296,2029.8897664686,1488.13130237138,2339.62966352483,2037.89598476491,2654.52148574964,2953.20933400506,1471.26929125876,1488.4354711892,1587.14455145889,1848.46998177618,2238.18384456902,2238.18384456902,3135.2415848434,4747.44777041833,4291.8708569869,1504.04134209539,6056.54778096216,3889.14625201296,6061.91013373591,5344.8248468797,5303.21652338084,2781.98255976517,1522.92821621211,1540.2841467327,1445.55505632041,1476.23133361072,1792.46335994926,1654.48885615488,1855.69020615668,2989.44215577116,3587.43397484513,4445.57035945449,4369.14531603478,2915.7846151639,2611.53246541287,2244.82036139442,1559.14323975474,1489.91374157107,1437.47309503209,1184.01616131941,1366.77984628694,1489.22782468494,2532.09950364334,2498.64272143404,4790.5895346515,2763.23896528036,5214.23330433053,3135.09763019254,5706.60211736373,6242.66899989678,5056.70975041108,2275.19833842511,4964.59014399269,749.985240731139,761.044916737113,4758.39212108206,5144.69284452196
